GMT +0,FIT 101,LIT 101,MV 101,P1_STATE,P101 Status,P102 Status,AIT 201,AIT 202,AIT 203,FIT 201,LS 201,LS 202,LSL 203,LSLL 203,MV201,P2_STATE,P201 Status,P202 Status,P203 Status,P204 Status,P205 Status,P206 Status,P207 Status,P208 Status,AIT 301,AIT 302,AIT 303,DPIT 301,FIT 301,LIT 301,MV 301,MV 302,MV 303,MV 304,P3_STATE,P301 Status,P302 Status,AIT 401,AIT 402,FIT 401,LIT 401,LS 401,P4_STATE,P401 Status,P402 Status,P403 Status,P404 Status,UV401,AIT 501,AIT 502,AIT 503,AIT 504,FIT 501,FIT 502,FIT 503,FIT 504,MV 501,MV 502,MV 503,MV 504,P5_STATE,P501 Status,P502 Status,PIT 501,PIT 502,PIT 503,FIT 601,LSH 601,LSH 602,LSH 603,LSL 601,LSL 602,LSL 603,P6 STATE,P601 Status,P602 Status,P603 Status,GMT +8,GMT_12hr,GMT_12hr_dt,Attack
2019-07-20 08:04:02+00:00,0.0,820.5789,1,2,1,1,128.460648,8.972892,237.631378,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.8417,283.8594,136.116257,1.494974,0.000512443,1025.8988,1,2,1,1,7,1,1,0,3.66572666,0.8042768,858.3568,Inactive,4,2,1,1,1,2,7.75237131,62.5480652,1016.27789,24.5706234,0.806716263,0.384014368,0.6080082,0.210101515,2,2,1,1,12,2,1,158.837479,2.53099656,113.704819,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:04:02+08:00,2019-07-20 04:04:02 PM,2019-07-20 16:04:02,1
2019-07-20 08:04:13+00:00,0.0,820.5789,1,2,1,1,128.460648,8.981864,237.631378,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.836288,284.3716,135.636078,1.494974,0.000512443,1026.41956,1,2,1,1,7,1,1,0,3.74263,0.8028683,856.242,Inactive,4,2,1,1,1,2,7.757178,61.984108,1016.27789,24.72443,0.804280937,0.37453568,0.6080082,0.209781244,2,2,1,1,12,2,1,158.7093,2.53099656,113.560623,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:04:13+08:00,2019-07-20 04:04:13 PM,2019-07-20 16:04:13,1
2019-07-20 08:04:14+00:00,0.0,820.6574,1,2,1,1,128.460648,8.981864,237.631378,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.836288,284.3716,135.668091,1.494974,0.000512443,1026.41956,1,2,1,1,7,1,1,0,3.74263,0.8028683,856.049744,Inactive,4,2,1,1,1,2,7.757178,61.984108,1016.27789,24.72443,0.804409146,0.385167152,0.6080082,0.209781244,2,2,1,1,12,2,1,158.7093,2.53099656,113.560623,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:04:14+08:00,2019-07-20 04:04:14 PM,2019-07-20 16:04:14,1
2019-07-20 08:04:15+00:00,0.0,820.775146,1,2,1,1,128.460648,8.981864,237.631378,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.836288,284.3716,136.180283,1.494974,0.000512443,1026.90015,1,2,1,1,7,1,1,0,3.74263,0.8028683,855.472961,Inactive,4,2,1,1,1,2,7.757178,61.984108,1016.27789,24.72443,0.804409146,0.392852575,0.6080082,0.209781244,2,2,1,1,12,2,1,158.7093,2.53099656,113.560623,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:04:15+08:00,2019-07-20 04:04:15 PM,2019-07-20 16:04:15,1
2019-07-20 08:04:28+00:00,0.0,820.4219,1,2,1,1,128.460648,8.970649,237.631378,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.836288,284.960632,135.668091,1.494974,0.000512443,1026.37952,1,2,1,1,7,1,1,0,3.92207122,0.8049171,854.8577,Inactive,4,2,1,1,1,2,7.74724436,61.984108,1016.27789,24.72443,0.802102,0.37466377,0.6080082,0.20990935,2,2,1,1,12,2,1,158.693283,2.53099656,113.5446,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:04:28+08:00,2019-07-20 04:04:28 PM,2019-07-20 16:04:28,1
2019-07-20 08:04:30+00:00,0.0,820.4611,1,2,1,1,128.460648,8.970649,237.631378,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.836288,284.960632,135.668091,1.494974,0.000512443,1026.019,1,2,1,1,7,1,1,0,3.92207122,0.8049171,855.1269,Inactive,4,2,1,1,1,2,7.74724436,61.984108,1016.27789,24.72443,0.802102,0.3663379,0.6080082,0.20990935,2,2,1,1,12,2,1,158.693283,2.53099656,113.592667,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:04:30+08:00,2019-07-20 04:04:30 PM,2019-07-20 16:04:30,1
2019-07-20 08:04:34+00:00,0.0,820.6574,1,2,1,1,128.460648,8.974814,237.631378,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.836288,284.6277,135.9562,1.494974,0.000512443,1025.73865,1,2,1,1,7,1,1,0,3.92207122,0.8013317,854.2425,Inactive,4,2,1,1,1,2,7.74884653,62.1891823,1016.27789,24.72443,0.8041528,0.373382866,0.6080082,0.20990935,2,2,1,1,12,2,1,158.693283,2.53099656,113.608688,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:04:34+08:00,2019-07-20 04:04:34 PM,2019-07-20 16:04:34,1
2019-07-20 08:04:40+00:00,0.0,820.892944,1,2,1,1,128.460648,8.974814,237.47757,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.836288,284.986237,135.9562,1.494974,0.000512443,1025.93884,1,2,1,1,7,1,1,0,3.92207122,0.7999232,852.9351,Inactive,4,2,1,1,1,2,7.75108957,62.1891823,1016.27789,24.72443,0.8041528,0.378890753,0.6080082,0.20990935,2,2,1,1,12,2,1,158.693283,2.53099656,113.5446,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:04:40+08:00,2019-07-20 04:04:40 PM,2019-07-20 16:04:40,1
2019-07-20 08:04:42+00:00,0.0,821.0107,1,2,1,1,128.460648,8.969367,237.47757,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.833376,285.600861,135.9562,1.494974,0.000512443,1025.93884,1,2,1,1,7,1,1,0,3.92207122,0.79774636,852.0508,Inactive,4,2,1,1,1,2,7.75108957,62.1891823,1016.27789,24.72443,0.8041528,0.3742795,0.6080082,0.20990935,2,2,1,1,12,2,1,158.693283,2.53099656,113.5446,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:04:42+08:00,2019-07-20 04:04:42 PM,2019-07-20 16:04:42,1
2019-07-20 08:04:55+00:00,0.0,820.5004,1,2,1,1,128.460648,8.954947,237.195587,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.819227,285.088684,136.180283,1.494974,0.000512443,1025.93884,1,2,1,1,7,1,1,0,3.74263,0.79966706,851.3971,Inactive,4,2,1,1,1,2,7.75621653,62.112278,1016.27789,24.72443,0.8041528,0.370052516,0.608264267,0.20990935,2,2,1,1,12,2,1,158.805435,2.56303453,113.62471,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:04:55+08:00,2019-07-20 04:04:55 PM,2019-07-20 16:04:55,1
2019-07-20 08:04:59+00:00,0.0,820.5789,1,2,1,1,128.460648,8.95687,237.169952,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.819227,284.8838,136.052231,1.494974,0.000512443,1025.93884,1,2,1,1,7,1,1,0,3.74263,0.79966706,850.8203,Inactive,4,2,1,1,1,2,7.75621653,62.112278,1016.27789,24.72443,0.8053063,0.373767138,0.608264267,0.20990935,2,2,1,1,12,2,1,158.7093,2.56303453,113.62471,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:04:59+08:00,2019-07-20 04:04:59 PM,2019-07-20 16:04:59,1
2019-07-20 08:05:13+00:00,0.0,820.618164,1,2,1,1,128.460648,8.952385,236.964874,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.827966,285.626465,135.98822,1.494974,0.000512443,1025.93884,1,2,1,1,7,1,1,0,3.793899,0.802996337,847.5519,Inactive,4,2,1,1,1,2,7.753012,62.3429871,1016.27789,24.72443,0.8054345,0.359036773,0.608264267,0.20990935,2,2,1,1,12,2,1,158.7093,2.53099656,113.592667,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:05:13+08:00,2019-07-20 04:05:13 PM,2019-07-20 16:05:13,1
2019-07-20 08:05:23+00:00,0.0,820.6574,1,2,1,1,128.460648,8.950783,236.964874,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.817978,285.600861,135.796143,1.494974,0.000512443,1025.93884,1,2,1,1,7,1,1,0,3.74263,0.802996337,846.590637,Inactive,4,2,1,1,1,2,7.7568574,62.4455261,1016.27789,24.72443,0.8041528,0.366722167,0.608264267,0.2104218,2,2,1,1,12,2,1,158.725327,2.53099656,113.5446,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:05:23+08:00,2019-07-20 04:05:23 PM,2019-07-20 16:05:23,1
2019-07-20 08:05:26+00:00,0.0,820.814453,1,2,1,1,128.460648,8.954947,236.964874,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.817978,285.600861,135.796143,1.494974,0.000512443,1025.93884,1,2,1,1,7,1,1,0,3.74263,0.8028683,846.090759,Inactive,4,2,1,1,1,2,7.7568574,62.3173561,1016.27789,24.72443,0.8041528,0.366722167,0.608264267,0.209525019,2,2,1,1,12,2,1,158.725327,2.53099656,113.5446,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:05:26+08:00,2019-07-20 04:05:26 PM,2019-07-20 16:05:26,1
2019-07-20 08:05:41+00:00,0.0,819.7938,1,2,1,1,128.460648,8.954627,236.964874,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.830047,286.522827,135.860168,1.494974,0.000512443,1025.93884,1,2,1,1,7,1,1,0,3.92207122,0.802996337,844.1297,Inactive,4,2,1,1,1,2,7.754294,62.3173561,1016.27789,24.72443,0.8035119,0.366722167,0.6085203,0.20984529,2,2,1,1,12,2,1,158.645218,2.53099656,113.5446,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:05:41+08:00,2019-07-20 04:05:41 PM,2019-07-20 16:05:41,1
2019-07-20 08:05:45+00:00,0.0,819.3228,1,2,1,1,128.460648,8.948219,236.964874,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.830047,286.881348,136.37236,1.494974,0.000512443,1025.93884,1,2,1,1,7,1,1,0,3.92207122,0.803764641,843.860535,Inactive,4,2,1,1,1,2,7.750769,62.3173561,1016.27789,24.7628822,0.8053063,0.3455873,0.6085203,0.20984529,2,2,1,1,12,2,1,158.75737,2.53099656,113.5446,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:05:45+08:00,2019-07-20 04:05:45 PM,2019-07-20 16:05:45,1
2019-07-20 08:05:53+00:00,0.0,820.3826,1,2,1,1,128.460648,8.939568,236.964874,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.812984,286.881348,135.98822,1.494974,0.000512443,1025.73865,1,2,1,1,7,1,1,0,3.92207122,0.806069553,842.207153,Inactive,4,2,1,1,1,2,7.750769,62.41989,1016.27789,24.8013325,0.8074853,0.383502,0.607752144,0.20984529,2,2,1,1,12,2,1,158.917587,2.56303453,113.768906,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:05:53+08:00,2019-07-20 04:05:53 PM,2019-07-20 16:05:53,1
2019-07-20 08:05:57+00:00,0.0,819.8724,1,2,1,1,128.460648,8.939568,236.734177,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.812569,286.778931,135.98822,1.494974,0.000512443,1025.73865,1,2,1,1,7,1,1,0,3.92207122,0.8026122,840.6306,Inactive,4,2,1,1,1,2,7.750769,62.62497,1016.27789,24.8013325,0.804280937,0.356987327,0.607752144,0.20984529,2,2,1,1,12,2,1,158.917587,2.53099656,113.768906,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:05:57+08:00,2019-07-20 04:05:57 PM,2019-07-20 16:05:57,1
2019-07-20 08:05:58+00:00,0.0,820.0686,1,2,1,1,128.460648,8.939568,236.734177,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.812569,286.778931,135.98822,1.494974,0.000512443,1025.73865,1,2,1,1,7,1,1,0,3.92207122,0.8026122,840.2461,Inactive,4,2,1,1,1,2,7.750769,62.41989,1016.27789,24.8013325,0.806716263,0.3627514,0.607752144,0.20984529,2,2,1,1,12,2,1,158.917587,2.53099656,113.768906,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:05:58+08:00,2019-07-20 04:05:58 PM,2019-07-20 16:05:58,1
2019-07-20 08:06:05+00:00,0.0,820.6574,1,2,1,1,128.460648,8.944374,236.734177,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.814649,287.163055,136.180283,1.494974,0.000512443,1025.73865,1,2,1,1,7,1,1,0,3.92207122,0.805813432,839.8231,Inactive,4,2,1,1,1,2,7.75557566,62.5993347,1016.27789,24.8013325,0.804280937,0.357115418,0.6078802,0.20984529,2,2,1,1,12,2,1,158.917587,2.57905364,113.768906,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:06:05+08:00,2019-07-20 04:06:05 PM,2019-07-20 16:06:05,1
2019-07-20 08:06:17+00:00,0.0,820.775146,1,2,1,1,128.460648,8.951744,236.708542,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.825469,287.163055,135.860168,1.494974,0.000512443,1025.97888,1,2,1,1,7,1,1,0,3.92207122,0.802484155,839.0925,Inactive,4,2,1,1,1,2,7.755896,62.5480652,1016.27789,24.455267,0.8063317,0.373767138,0.6080082,0.20984529,2,2,1,1,12,2,1,158.917587,2.57905364,113.768906,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:06:17+08:00,2019-07-20 04:06:17 PM,2019-07-20 16:06:17,1
2019-07-20 08:06:18+00:00,0.0,820.5789,1,2,1,1,128.460648,8.951744,236.708542,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.825469,287.163055,135.860168,1.494974,0.000512443,1025.97888,1,2,1,1,7,1,1,0,3.92207122,0.802484155,838.900269,Inactive,4,2,1,1,1,2,7.754294,62.5480652,1016.27789,24.455267,0.8063317,0.373767138,0.6080082,0.20984529,2,2,1,1,12,2,1,158.917587,2.57905364,113.768906,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:06:18+08:00,2019-07-20 04:06:18 PM,2019-07-20 16:06:18,1
2019-07-20 08:06:21+00:00,0.0,820.3826,1,2,1,1,128.460648,8.944374,236.708542,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.825469,287.163055,135.860168,1.494974,0.000512443,1025.81873,1,2,1,1,7,1,1,0,3.92207122,0.802484155,837.9774,Inactive,4,2,1,1,1,2,7.753012,62.5480652,1016.27789,24.7628822,0.806972563,0.374023318,0.6059598,0.20984529,2,2,1,1,12,2,1,158.917587,2.48293972,113.768906,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:06:21+08:00,2019-07-20 04:06:21 PM,2019-07-20 16:06:21,1
2019-07-20 08:06:23+00:00,0.0,820.225647,1,2,1,1,128.460648,8.944374,236.708542,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.825469,287.163055,135.860168,1.494974,0.000512443,1025.81873,1,2,1,1,7,1,1,0,3.81953335,0.804789066,837.516,Inactive,4,2,1,1,1,2,7.753012,62.3173561,1016.27789,24.7628822,0.806972563,0.374023318,0.6078802,0.20984529,2,2,1,1,12,2,1,158.917587,2.48293972,113.768906,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:06:23+08:00,2019-07-20 04:06:23 PM,2019-07-20 16:06:23,1
2019-07-20 08:06:25+00:00,0.0,819.9116,1,2,1,1,128.460648,8.944374,236.4522,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.817978,287.163055,136.436386,1.494974,0.000512443,1025.81873,1,2,1,1,7,1,1,0,3.81953335,0.8054293,836.631653,Inactive,4,2,1,1,1,2,7.75108957,62.5480652,1016.27789,24.7628822,0.806972563,0.367362618,0.6078802,0.20984529,2,2,1,1,12,2,1,158.917587,2.56303453,113.768906,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:06:25+08:00,2019-07-20 04:06:25 PM,2019-07-20 16:06:25,1
2019-07-20 08:07:10+00:00,0.0,821.0892,1,2,1,1,128.492691,8.945976,236.272751,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.810904,288.0082,135.732117,1.494974,0.000512443,1025.81873,1,2,1,1,7,1,1,0,3.84516788,0.803252459,831.3638,Inactive,4,2,1,1,1,2,7.76358652,62.41989,1016.27789,24.455267,0.8023584,0.373895228,0.607752144,0.211766958,2,2,1,1,12,2,1,158.75737,2.53099656,113.672775,0.000256303,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:07:10+08:00,2019-07-20 04:07:10 PM,2019-07-20 16:07:10,1
2019-07-20 08:07:13+00:00,0.0,820.892944,1,2,1,1,128.492691,8.945976,236.272751,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.810904,288.289917,135.892181,1.494974,0.000512443,1025.81873,1,2,1,1,7,1,1,0,3.84516788,0.802228034,830.787,Inactive,4,2,1,1,1,2,7.76358652,62.24045,1016.27789,24.6475258,0.8037683,0.374023318,0.608264267,0.212023184,2,2,1,1,12,2,1,158.75737,2.53099656,113.672775,0.000256303,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:07:13+08:00,2019-07-20 04:07:13 PM,2019-07-20 16:07:13,1
2019-07-20 08:07:17+00:00,0.0,820.5789,1,2,1,1,128.492691,8.94245148,236.272751,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.812984,288.417938,136.180283,1.494974,0.000512443,1025.81873,1,2,1,1,7,1,1,0,3.84516788,0.802228034,830.0564,Inactive,4,2,1,1,1,2,7.76358652,62.1891823,1016.27789,24.8397846,0.8063317,0.3660817,0.6060878,0.209589079,2,2,1,1,12,2,1,158.75737,2.53099656,113.672775,0.000256303,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:07:17+08:00,2019-07-20 04:07:17 PM,2019-07-20 16:07:17,1
2019-07-20 08:07:19+00:00,0.0,820.304138,1,2,1,1,128.492691,8.94245148,236.272751,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.815065,289.0838,136.180283,1.494974,0.000512443,1025.81873,1,2,1,1,7,1,1,0,3.84516788,0.802228034,829.7103,Inactive,4,2,1,1,1,2,7.76358652,62.1891823,1016.27789,24.8397846,0.806972563,0.3660817,0.605831742,0.210165575,2,2,1,1,12,2,1,158.75737,2.53099656,113.672775,0.000256303,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:07:19+08:00,2019-07-20 04:07:19 PM,2019-07-20 16:07:19,1
2019-07-20 08:07:25+00:00,0.0,820.2649,1,2,1,1,128.492691,8.94245148,236.144577,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.815065,288.597229,135.636078,1.494974,0.000512443,1025.81873,1,2,1,1,7,1,1,0,3.84516788,0.804789066,828.4414,Inactive,4,2,1,1,1,2,7.76358652,62.41989,1016.27789,24.8397846,0.8041528,0.370564878,0.608264267,0.210165575,2,2,1,1,12,2,1,158.75737,2.46692085,113.608688,0.000256303,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:07:25+08:00,2019-07-20 04:07:25 PM,2019-07-20 16:07:25,1
2019-07-20 08:07:26+00:00,0.0,820.107849,1,2,1,1,128.492691,8.94245148,236.170212,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.815065,288.597229,135.636078,1.494974,0.000512443,1025.81873,1,2,1,1,7,1,1,0,3.84516788,0.804789066,828.0569,Inactive,4,2,1,1,1,2,7.76358652,62.41989,1016.27789,24.8397846,0.8041528,0.383373916,0.608264267,0.210165575,2,2,1,1,12,2,1,158.75737,2.46692085,113.608688,0.000256303,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:07:26+08:00,2019-07-20 04:07:26 PM,2019-07-20 16:07:26,1
2019-07-20 08:07:29+00:00,0.0,820.225647,1,2,1,1,128.492691,8.94245148,236.170212,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.815065,288.597229,136.14827,1.494974,0.000512443,1025.81873,1,2,1,1,7,1,1,0,3.84516788,0.802484155,827.3648,Inactive,4,2,1,1,1,2,7.76358652,62.41989,1016.27789,24.8397846,0.8041528,0.374023318,0.608264267,0.209781244,2,2,1,1,12,2,1,158.75737,2.49895883,113.608688,0.000256303,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:07:29+08:00,2019-07-20 04:07:29 PM,2019-07-20 16:07:29,1
2019-07-20 08:07:41+00:00,0.0,820.225647,1,2,1,1,128.492691,8.94245148,236.272751,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.815065,289.160645,136.116257,1.494974,0.000512443,1025.81873,1,2,1,1,7,1,1,0,3.84516788,0.801203668,825.8267,Inactive,4,2,1,1,1,2,7.761664,62.6762352,1016.27789,24.5321712,0.8037683,0.3742795,0.608264267,0.2117029,2,2,1,1,12,2,1,158.725327,2.49895883,113.608688,0.000256303,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:07:41+08:00,2019-07-20 04:07:41 PM,2019-07-20 16:07:41,1
2019-07-20 08:07:52+00:00,0.0,820.1864,1,2,1,1,128.492691,8.938927,236.0933,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.810071,288.8021,136.116257,1.494974,0.000512443,1025.77869,1,2,1,1,7,1,1,0,3.92207122,0.8044049,824.8654,Inactive,4,2,1,1,1,2,7.76006174,62.6762352,1016.27789,24.7628822,0.8041528,0.3364929,0.608264267,0.20984529,2,2,1,1,12,2,1,158.725327,2.49895883,113.608688,0.000256303,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:07:52+08:00,2019-07-20 04:07:52 PM,2019-07-20 16:07:52,1
2019-07-20 08:08:01+00:00,0.0,820.2649,1,2,1,1,128.492691,8.924828,235.657516,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.796337,289.3655,136.116257,1.494974,0.000512443,1025.77869,1,2,1,1,7,1,1,0,3.5375545,0.801203668,821.9431,Inactive,4,2,1,1,1,2,7.7568574,62.85568,1016.27789,24.7628822,0.806972563,0.331625462,0.60864836,0.210742071,2,2,1,1,12,2,1,158.725327,2.49895883,113.608688,0.000256303,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:08:01+08:00,2019-07-20 04:08:01 PM,2019-07-20 16:08:01,1
2019-07-20 08:08:17+00:00,0.0,820.8537,1,2,1,1,128.492691,8.903358,235.657516,0.000384455,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.790512,289.416748,136.116257,1.494974,0.000512443,1025.61841,1,2,1,1,7,1,1,0,3.69136119,0.8031244,821.520142,Inactive,4,2,1,1,1,2,7.753012,62.5993347,1016.342,24.7628822,0.803383768,0.336108625,0.608264267,0.210101515,2,2,1,1,12,2,1,158.725327,2.49895883,113.608688,0.000256303,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:08:17+08:00,2019-07-20 04:08:17 PM,2019-07-20 16:08:17,1
2019-07-20 08:18:31+00:00,0.0,820.8537,1,2,1,1,128.492691,8.80819,233.247879,0.000512607,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.702286,276.0484,135.379974,12.1294575,1.7033596,958.408142,1,2,1,1,7,2,1,0,3.81953335,0.802228034,788.067139,Inactive,4,2,1,1,1,2,7.75910044,61.984108,1016.27789,25.147398,0.804409146,0.3744076,0.606343865,0.20984529,2,2,1,1,12,2,1,158.597153,2.49895883,113.464493,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:18:31+08:00,2019-07-20 04:18:31 PM,2019-07-20 16:18:31,0
2019-07-20 08:18:35+00:00,0.0,820.775146,1,2,1,1,128.492691,8.811074,232.991547,0.000512607,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.702286,276.0484,135.379974,12.1582689,1.71104622,957.0062,1,2,1,1,7,2,1,0,3.81953335,0.799026847,789.489868,Inactive,4,2,1,1,1,2,7.75910044,61.984108,1016.27789,25.1089458,0.804024637,0.384014368,0.608264267,0.20984529,2,2,1,1,12,2,1,158.597153,2.49895883,113.464493,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:18:35+08:00,2019-07-20 04:18:35 PM,2019-07-20 16:18:35,0
2019-07-20 08:18:36+00:00,0.0,820.618164,1,2,1,1,128.492691,8.811074,232.991547,0.000512607,Inactive,Inactive,Inactive,Inactive,1,2,1,1,1,1,1,1,1,1,8.702286,276.0484,135.379974,12.1710739,1.71104622,956.926147,1,2,1,1,7,2,1,0,3.81953335,0.7985146,789.989746,Inactive,4,2,1,1,1,2,7.75910044,61.984108,1016.27789,25.1089458,0.802486539,0.3846548,0.6078802,0.20984529,2,2,1,1,12,2,1,158.597153,2.49895883,113.464493,0.000320379,Active,Active,Inactive,Inactive,Inactive,Active,2,1,1,1,2019-07-20 16:18:36+08:00,2019-07-20 04:18:36 PM,2019-07-20 16:18:36,0
